,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
736,Norte,RR,,14,,,,2022-05-09,19,605761.0,155526.0,1,2151,0,,,
737,Norte,RR,,14,,,,2022-05-10,19,605761.0,155533.0,7,2151,0,,,
738,Norte,RR,,14,,,,2022-05-11,19,605761.0,155582.0,49,2151,0,,,
739,Norte,RR,,14,,,,2022-05-12,19,605761.0,155582.0,0,2151,0,,,
740,Norte,RR,,14,,,,2022-05-13,19,605761.0,155600.0,18,2151,0,,,
741,Norte,RR,,14,,,,2022-05-14,19,605761.0,155600.0,0,2151,0,,,
742,Norte,RR,,14,,,,2022-05-15,20,605761.0,155600.0,0,2151,0,,,
743,Norte,RR,,14,,,,2022-05-16,20,605761.0,155627.0,27,2151,0,,,
744,Norte,RR,,14,,,,2022-05-17,20,605761.0,155644.0,17,2152,1,,,
745,Norte,RR,,14,,,,2022-05-18,20,605761.0,155650.0,6,2152,0,,,
746,Norte,RR,,14,,,,2022-05-19,20,605761.0,155650.0,0,2152,0,,,
747,Norte,RR,,14,,,,2022-05-20,20,605761.0,155650.0,0,2152,0,,,
748,Norte,RR,,14,,,,2022-05-21,20,605761.0,155650.0,0,2152,0,,,
749,Norte,RR,,14,,,,2022-05-22,21,605761.0,155650.0,0,2152,0,,,
750,Norte,RR,,14,,,,2022-05-23,21,605761.0,155655.0,5,2152,0,,,
751,Norte,RR,,14,,,,2022-05-24,21,605761.0,155679.0,24,2152,0,,,
752,Norte,RR,,14,,,,2022-05-25,21,605761.0,155679.0,0,2152,0,,,
753,Norte,RR,,14,,,,2022-05-26,21,605761.0,155720.0,41,2152,0,,,
754,Norte,RR,,14,,,,2022-05-27,21,605761.0,155745.0,25,2152,0,,,
755,Norte,RR,,14,,,,2022-05-28,21,605761.0,155745.0,0,2152,0,,,
756,Norte,RR,,14,,,,2022-05-29,22,605761.0,155745.0,0,2152,0,,,
757,Norte,RR,,14,,,,2022-05-30,22,605761.0,155753.0,8,2152,0,,,
758,Norte,RR,,14,,,,2022-05-31,22,605761.0,155766.0,13,2152,0,,,
759,Norte,RR,,14,,,,2022-06-01,22,605761.0,155795.0,29,2152,0,,,
760,Norte,PA,,15,,,,2022-01-01,52,8602865.0,625518.0,55,17091,2,,,
761,Norte,PA,,15,,,,2022-01-02,1,8602865.0,625527.0,9,17092,1,,,
762,Norte,PA,,15,,,,2022-01-03,1,8602865.0,625533.0,6,17093,1,,,
763,Norte,PA,,15,,,,2022-01-04,1,8602865.0,625982.0,449,17098,5,,,
764,Norte,PA,,15,,,,2022-01-05,1,8602865.0,626701.0,719,17108,10,,,
765,Norte,PA,,15,,,,2022-01-06,1,8602865.0,627439.0,738,17117,9,,,
766,Norte,PA,,15,,,,2022-01-07,1,8602865.0,628094.0,655,17143,26,,,
767,Norte,PA,,15,,,,2022-01-08,1,8602865.0,628813.0,719,17161,18,,,
768,Norte,PA,,15,,,,2022-01-09,2,8602865.0,629010.0,197,17165,4,,,
769,Norte,PA,,15,,,,2022-01-10,2,8602865.0,629169.0,159,17171,6,,,
770,Norte,PA,,15,,,,2022-01-11,2,8602865.0,629982.0,813,17186,15,,,
771,Norte,PA,,15,,,,2022-01-12,2,8602865.0,630652.0,670,17192,6,,,
772,Norte,PA,,15,,,,2022-01-13,2,8602865.0,631395.0,743,17203,11,,,
773,Norte,PA,,15,,,,2022-01-14,2,8602865.0,632264.0,869,17230,27,,,
774,Norte,PA,,15,,,,2022-01-15,2,8602865.0,632989.0,725,17233,3,,,
775,Norte,PA,,15,,,,2022-01-16,3,8602865.0,633356.0,367,17237,4,,,
776,Norte,PA,,15,,,,2022-01-17,3,8602865.0,633508.0,152,17239,2,,,
777,Norte,PA,,15,,,,2022-01-18,3,8602865.0,634200.0,692,17249,10,,,
778,Norte,PA,,15,,,,2022-01-19,3,8602865.0,634851.0,651,17261,12,,,
779,Norte,PA,,15,,,,2022-01-20,3,8602865.0,635898.0,1047,17267,6,,,
780,Norte,PA,,15,,,,2022-01-21,3,8602865.0,636990.0,1092,17272,5,,,
781,Norte,PA,,15,,,,2022-01-22,3,8602865.0,637758.0,768,17280,8,,,
782,Norte,PA,,15,,,,2022-01-23,4,8602865.0,637971.0,213,17283,3,,,
783,Norte,PA,,15,,,,2022-01-24,4,8602865.0,638330.0,359,17287,4,,,
784,Norte,PA,,15,,,,2022-01-25,4,8602865.0,639755.0,1425,17296,9,,,
785,Norte,PA,,15,,,,2022-01-26,4,8602865.0,641080.0,1325,17302,6,,,
786,Norte,PA,,15,,,,2022-01-27,4,8602865.0,642826.0,1746,17311,9,,,
787,Norte,PA,,15,,,,2022-01-28,4,8602865.0,644948.0,2122,17319,8,,,
788,Norte,PA,,15,,,,2022-01-29,4,8602865.0,647079.0,2131,17335,16,,,
789,Norte,PA,,15,,,,2022-01-30,5,8602865.0,647628.0,549,17340,5,,,
790,Norte,PA,,15,,,,2022-01-31,5,8602865.0,648139.0,511,17343,3,,,
791,Norte,PA,,15,,,,2022-02-01,5,8602865.0,650512.0,2373,17355,12,,,
792,Norte,PA,,15,,,,2022-02-02,5,8602865.0,653234.0,2722,17363,8,,,
793,Norte,PA,,15,,,,2022-02-03,5,8602865.0,656272.0,3038,17382,19,,,
794,Norte,PA,,15,,,,2022-02-04,5,8602865.0,658777.0,2505,17400,18,,,
795,Norte,PA,,15,,,,2022-02-05,5,8602865.0,661600.0,2823,17414,14,,,
796,Norte,PA,,15,,,,2022-02-06,6,8602865.0,663430.0,1830,17425,11,,,
797,Norte,PA,,15,,,,2022-02-07,6,8602865.0,664513.0,1083,17441,16,,,
798,Norte,PA,,15,,,,2022-02-08,6,8602865.0,667874.0,3361,17458,17,,,
799,Norte,PA,,15,,,,2022-02-09,6,8602865.0,671716.0,3842,17476,18,,,
800,Norte,PA,,15,,,,2022-02-10,6,8602865.0,675003.0,3287,17494,18,,,
801,Norte,PA,,15,,,,2022-02-11,6,8602865.0,678438.0,3435,17513,19,,,
802,Norte,PA,,15,,,,2022-02-12,6,8602865.0,681543.0,3105,17534,21,,,
803,Norte,PA,,15,,,,2022-02-13,7,8602865.0,681857.0,314,17540,6,,,
804,Norte,PA,,15,,,,2022-02-14,7,8602865.0,683444.0,1587,17544,4,,,
805,Norte,PA,,15,,,,2022-02-15,7,8602865.0,687343.0,3899,17566,22,,,
806,Norte,PA,,15,,,,2022-02-16,7,8602865.0,691047.0,3704,17586,20,,,
807,Norte,PA,,15,,,,2022-02-17,7,8602865.0,694561.0,3514,17611,25,,,
808,Norte,PA,,15,,,,2022-02-18,7,8602865.0,697370.0,2809,17638,27,,,
809,Norte,PA,,15,,,,2022-02-19,7,8602865.0,700232.0,2862,17658,20,,,
810,Norte,PA,,15,,,,2022-02-20,8,8602865.0,702058.0,1826,17681,23,,,
811,Norte,PA,,15,,,,2022-02-21,8,8602865.0,703825.0,1767,17689,8,,,
812,Norte,PA,,15,,,,2022-02-22,8,8602865.0,707013.0,3188,17699,10,,,
813,Norte,PA,,15,,,,2022-02-23,8,8602865.0,709489.0,2476,17716,17,,,
814,Norte,PA,,15,,,,2022-02-24,8,8602865.0,712145.0,2656,17737,21,,,
815,Norte,PA,,15,,,,2022-02-25,8,8602865.0,714459.0,2314,17760,23,,,
816,Norte,PA,,15,,,,2022-02-26,8,8602865.0,716501.0,2042,17782,22,,,
817,Norte,PA,,15,,,,2022-02-27,9,8602865.0,717927.0,1426,17793,11,,,
818,Norte,PA,,15,,,,2022-02-28,9,8602865.0,719326.0,1399,17799,6,,,
819,Norte,PA,,15,,,,2022-03-01,9,8602865.0,720198.0,872,17821,22,,,
820,Norte,PA,,15,,,,2022-03-02,9,8602865.0,720446.0,248,17833,12,,,
